ID,Symbol
201762_s_at,PSME2
201763_s_at,DAXX
201765_s_at,HEXA
201766_at,ELAC2
201767_s_at,ELAC2
201768_s_at,CLINT1
201769_at,CLINT1
201770_at,SNRPA
201771_at,SCAMP3
201772_at,AZIN1
201773_at,ADNP
201774_s_at,NCAPD2
201775_s_at,KIAA0494
201776_s_at,KIAA0494
201777_s_at,KIAA0494
201778_s_at,KIAA0494
201779_s_at,RNF13
201780_s_at,RNF13
201781_s_at,AIP
201782_s_at,AIP
201783_s_at,RELA
201784_s_at,C11orf58
201785_at,RNASE1
201786_s_at,ADAR
201788_at,DDX42
201790_s_at,DHCR7
201791_s_at,DHCR7
201794_s_at,SMG7
201795_at,LBR
201798_s_at,FER1L3
201799_s_at,OSBP
201800_s_at,OSBP
201803_at,POLR2B
201804_x_at,TBCB
201805_at,PRKAG1
201806_s_at,ATXN2L
201807_at,VPS26A
201808_s_at,ENG
201809_s_at,ENG
201810_s_at,SH3BP5
201811_x_at,SH3BP5
201812_s_at,LOC201725
201813_s_at,TBC1D5
201814_at,TBC1D5
201815_s_at,TBC1D5
201816_s_at,GBAS
201817_at,UBE3C
201818_at,LPCAT1
201819_at,SCARB1
201821_s_at,TIMM17A
201823_s_at,RNF14
201824_at,RNF14
201825_s_at,SCCPDH
201827_at,SMARCD2
201828_x_at,FAM127A
201829_at,NET1
201830_s_at,NET1
201831_s_at,USO1
201832_s_at,USO1
201833_at,HDAC2
201834_at,PRKAB1
201835_s_at,PRKAB1
201837_s_at,SUPT7L
201838_s_at,SUPT7L
201840_at,NEDD8
201841_s_at,HSPB1
201844_s_at,RYBP
201845_s_at,RYBP
201846_s_at,RYBP
201847_at,LIPA
201848_s_at,BNIP3
201849_at,BNIP3
201850_at,CAPG
201851_at,SH3GL1
201853_s_at,CDC25B
201854_s_at,ATMIN
201855_s_at,ATMIN
201856_s_at,ZFR
201857_at,ZFR
201858_s_at,SRGN
201859_at,SRGN
201860_s_at,PLAT
201861_s_at,LRRFIP1
201862_s_at,LRRFIP1
201863_at,FAM32A
201864_at,GDI1
201865_x_at,NR3C1
201866_s_at,NR3C1
201867_s_at,TBL1X
201869_s_at,TBL1X
201870_at,TOMM34
201871_s_at,LOC51035
201872_s_at,ABCE1
201873_s_at,ABCE1
201874_at,MPZL1
201875_s_at,MPZL1
201876_at,PON2
201877_s_at,PPP2R5C
201878_at,ARIH1
201879_at,ARIH1
201880_at,ARIH1
201881_s_at,ARIH1
201883_s_at,B4GALT1
201885_s_at,CYB5R3
201886_at,WDR23
201887_at,IL13RA1
201888_s_at,IL13RA1
201889_at,FAM3C
201891_s_at,B2M
201892_s_at,IMPDH2
201894_s_at,SSR1
201895_at,ARAF
201897_s_at,CKS1B
201898_s_at,UBE2A
201899_s_at,UBE2A
201900_s_at,AKR1A1
201901_s_at,YY1
201903_at,UQCRC1
201908_at,DVL3
201909_at,RPS4Y1
201910_at,FARP1
201912_s_at,GSPT1
201913_s_at,COASY
201914_s_at,SEC63
201916_s_at,SEC63
201917_s_at,SLC25A36
201918_at,SLC25A36
201919_at,SLC25A36
201920_at,SLC20A1
201921_at,GNG10
201922_at,TINP1
201923_at,PRDX4
201924_at,AFF1
201925_s_at,CD55
201926_s_at,CD55
201930_at,MCM6
201931_at,ETFA
201932_at,LRRC41
201933_at,CHMP1A
201934_at,WDR82
201935_s_at,EIF4G3
201936_s_at,EIF4G3
201937_s_at,DNPEP
201938_at,CDK2AP1
201940_at,CPD
201941_at,CPD
201942_s_at,CPD
201943_s_at,CPD
201944_at,HEXB
201945_at,FURIN
201946_s_at,CCT2
201947_s_at,CCT2
201948_at,GNL2
201949_x_at,CAPZB
201950_x_at,CAPZB
201951_at,ALCAM
201952_at,ALCAM
201953_at,CIB1
201954_at,ARPC1B
201955_at,CCNC
201956_s_at,GNPAT
201959_s_at,MYCBP2
201960_s_at,MYCBP2
201961_s_at,RNF41
201963_at,ACSL1
201964_at,SETX
201965_s_at,SETX
201966_at,NDUFS2
201967_at,RBM6
201968_s_at,PGM1
201970_s_at,NASP
201971_s_at,ATP6V1A
201972_at,ATP6V1A
201973_s_at,C7orf28A
201974_s_at,C7orf28A
201975_at,CLIP1
201976_s_at,MYO10
201977_s_at,KIAA0141
201978_s_at,KIAA0141
201980_s_at,RSU1
201982_s_at,PAPPA
201984_s_at,EGFR
201985_at,KIAA0196
201986_at,MED13
201987_at,MED13
201988_s_at,CREBL2
201989_s_at,CREBL2
201990_s_at,CREBL2
201991_s_at,KIF5B
201992_s_at,KIF5B
201993_x_at,HNRPDL
201994_at,MORF4L2
201995_at,EXT1
201996_s_at,SPEN
201997_s_at,SPEN
201998_at,ST6GAL1
201999_s_at,DYNLT1
202000_at,NDUFA6
202001_s_at,NDUFA6
202003_s_at,ACAA2
202004_x_at,SDHC
202006_at,PTPN12
202008_s_at,NID1
202009_at,TWF2
202010_s_at,ZNF410
202012_s_at,EXT2
202013_s_at,EXT2
202014_at,PPP1R15A
202015_x_at,202015_x_at
202017_at,EPHX1
202019_s_at,LANCL1
202020_s_at,LANCL1
202021_x_at,EIF1
202022_at,ALDOC
202024_at,ASNA1
202025_x_at,ACAA1
202026_at,SDHD
202027_at,TMEM184B
202028_s_at,RPL38
202029_x_at,RPL38
202030_at,BCKDK
202031_s_at,WIPI2
202032_s_at,MAN2A2
202033_s_at,RB1CC1
202034_x_at,RB1CC1
202038_at,UBE4A
202039_at,MYO18A
202040_s_at,JARID1A
202041_s_at,FIBP
202042_at,HARS
202043_s_at,SMS
202044_at,GRLF1
202045_s_at,GRLF1
202047_s_at,CBX6
202048_s_at,CBX6
202049_s_at,ZMYM4
202050_s_at,ZMYM4
202051_s_at,ZMYM4
202052_s_at,RAI14
202053_s_at,ALDH3A2
202054_s_at,ALDH3A2
202055_at,KPNA1
202056_at,KPNA1
202058_s_at,KPNA1
202059_s_at,KPNA1
202060_at,CTR9
202061_s_at,SEL1L
202062_s_at,SEL1L
202064_s_at,SEL1L
202065_s_at,PPFIA1
202066_at,PPFIA1
202067_s_at,LDLR
202068_s_at,LDLR
202069_s_at,IDH3A
202070_s_at,IDH3A
202071_at,SDC4
202072_at,HNRNPL
202073_at,OPTN
202074_s_at,OPTN
202075_s_at,PLTP
202076_at,BIRC2
202077_at,NDUFAB1
202078_at,COPS3
202079_s_at,TRAK1
202080_s_at,TRAK1
202081_at,IER2
202082_s_at,SEC14L1
202083_s_at,SEC14L1
202084_s_at,SEC14L1
202085_at,TJP2
202086_at,MX1
202087_s_at,CTSL1
202088_at,SLC39A6
202089_s_at,SLC39A6
202090_s_at,TMEM54
202092_s_at,ARL2BP
202093_s_at,PAF1
202096_s_at,TSPO
202097_at,NUP153
202098_s_at,PRMT2
202100_at,RALB
202101_s_at,RALB
202102_s_at,BRD4
202103_at,BRD4
202104_s_at,SPG7
202105_at,IGBP1
202106_at,GOLGA3
202107_s_at,MCM2
202108_at,PEPD
202109_at,ARFIP2
202110_at,COX7B
202111_at,SLC4A2
202113_s_at,SNX2
202114_at,SNX2
202116_at,DPF2
202117_at,ARHGAP1
202118_s_at,CPNE3
202119_s_at,CPNE3
202120_x_at,AP2S1
202121_s_at,CHMP2A
202122_s_at,M6PRBP1
202123_s_at,ABL1
202124_s_at,TRAK2
202125_s_at,TRAK2
202126_at,PRPF4B
202127_at,PRPF4B
202128_at,KIAA0317
202129_s_at,RIOK3
202130_at,RIOK3
202131_s_at,RIOK3
202132_at,WWTR1
202135_s_at,ACTR1B
202136_at,ZMYND11
202138_x_at,JTV1
202139_at,AKR7A2
202140_s_at,CLK3
202141_s_at,COPS8
202142_at,COPS8
202143_s_at,COPS8
202144_s_at,ADSL
202145_at,LY6E
202146_at,IFRD1
202147_s_at,IFRD1
202148_s_at,PYCR1
202151_s_at,UBAC1
202152_x_at,USF2
202153_s_at,NUP62
202154_x_at,MC1R
202155_s_at,NUP214
202156_s_at,CUGBP2
202157_s_at,CUGBP2
202158_s_at,CUGBP2
202159_at,FARSA
202160_at,CREBBP
202161_at,PKN1
202162_s_at,CNOT8
202163_s_at,CNOT8
202164_s_at,CNOT8
202165_at,PPP1R2
202166_s_at,PPP1R2
202167_s_at,MMS19
202168_at,TAF9
202169_s_at,AASDHPPT
202170_s_at,AASDHPPT
202171_at,VEZF1
202172_at,VEZF1
202173_s_at,VEZF1
202174_s_at,PCM1
202175_at,CHPF
202176_at,ERCC3
202177_at,GAS6
202179_at,BLMH
202180_s_at,MVP
202181_at,KIAA0247
202183_s_at,KIF22
202184_s_at,NUP133
202185_at,PLOD3
202187_s_at,PPP2R5A
202188_at,NUP93
202189_x_at,PTBP1
202190_at,CSTF1
202191_s_at,GAS7
202192_s_at,GAS7
202193_at,LIMK2
202194_at,TMED5
202195_s_at,TMED5
202197_at,MTMR3
202199_s_at,SRPK1
202200_s_at,SRPK1
202201_at,BLVRB
202203_s_at,AMFR
202204_s_at,AMFR
202205_at,VASP
202206_at,ARL4C
202207_at,ARL4C
202208_s_at,ARL4C
202209_at,LSM3
202210_x_at,GSK3A
202211_at,ARFGAP3
202212_at,PES1
202213_s_at,CUL4B
202214_s_at,CUL4B
202215_s_at,NFYC
202216_x_at,NFYC
202217_at,C21orf33
202218_s_at,FADS2
202220_at,KIAA0907
202221_s_at,EP300
202223_at,STT3A
202224_at,CRK
202225_at,202225_at
202226_s_at,CRK
202227_s_at,BRD8
202228_s_at,NPTN
202229_s_at,CHERP
202230_s_at,CHERP
202231_at,EIF3M
202232_s_at,EIF3M
202233_s_at,hCG
202236_s_at,SLC16A1
202239_at,PARP4
202240_at,PLK1
202241_at,TRIB1
202243_s_at,PSMB4
202244_at,PSMB4
202245_at,LSS
202246_s_at,CDK4
202248_at,E2F4
202249_s_at,WDR42A
202250_s_at,WDR42A
202251_at,PRPF3
202252_at,RAB13
202253_s_at,DNM2
202255_s_at,SIPA1L1
202256_at,CD2BP2
202257_s_at,CD2BP2
202258_s_at,RP11298P3.3
202259_s_at,RP11298P3.3
202261_at,VPS72
202262_x_at,DDAH2
202263_at,CYB5R1
202264_s_at,TOMM40
202265_at,BMI1
202266_at,TTRAP
202268_s_at,NAE1
202269_x_at,GBP1
202270_at,GBP1
202271_at,FBXO28
202272_s_at,FBXO28
202274_at,ACTG2
202275_at,G6PD
202276_at,SHFM1
202277_at,SPTLC1
202278_s_at,SPTLC1
202279_at,C14orf2
202281_at,GAK
202282_at,HSD17B10
202283_at,SERPINF1
202284_s_at,CDKN1A
202286_s_at,TACSTD2
202288_at,FRAP1
202290_at,PDAP1
202292_x_at,hCG
202293_at,STAG1
202294_at,STAG1
202295_s_at,CTSH
202296_s_at,RER1
202297_s_at,RER1
202298_at,NDUFA1
202299_s_at,HBXIP
202300_at,HBXIP
202301_s_at,RSRC2
202302_s_at,RSRC2
202303_x_at,SMARCA5
202304_at,FNDC3A
202305_s_at,FEZ2
202306_at,POLR2G
202307_s_at,TAP1
202308_at,SREBF1
202309_at,MTHFD1
202312_s_at,COL1A1
202313_at,PPP2R2A
202314_at,CYP51A1
202315_s_at,BCR
202317_s_at,UBE4B
202318_s_at,SENP6
202320_at,GTF3C1
202322_s_at,GGPS1
202323_s_at,ACBD3
202324_s_at,ACBD3
202325_s_at,ATP5J
202326_at,EHMT2
202328_s_at,PKD1
202329_at,CSK
202330_s_at,UNG
202331_at,BCKDHA
202332_at,CSNK1E
202333_s_at,UBE2B
202334_s_at,UBE2B
202335_s_at,UBE2B
202336_s_at,PAM
202337_at,PMF1
202339_at,SYMPK
202340_x_at,NR4A1
202343_x_at,COX5B
202344_at,HSF1
202345_s_at,FABP5
202346_at,UBE2K
202347_s_at,UBE2K
202348_s_at,TOR1A
202349_at,TOR1A
202351_at,ITGAV
202352_s_at,PSMD12
202353_s_at,PSMD12
202354_s_at,GTF2F1
202355_s_at,GTF2F1
202356_s_at,GTF2F1
202357_s_at,CFB
202358_s_at,SNX19
202359_s_at,SNX19
202360_at,MAML1
202361_at,SEC24C
202362_at,RAP1A
202364_at,MXI1
202365_at,UNC119B
202366_at,ACADS
202367_at,CUX1
202369_s_at,TRAM2
202370_s_at,CBFB
202371_at,TCEAL4
202372_at,202372_at
202373_s_at,RAB3GAP2
202374_s_at,RAB3GAP2
202375_at,SEC24D
202377_at,LEPR
202378_s_at,LEPROT
202379_s_at,NKTR
202380_s_at,NKTR
202381_at,ADAM9
202382_s_at,GNPDA1
202383_at,JARID1C
202385_s_at,TCOF1
202386_s_at,KIAA0430
202387_at,BAG1
202388_at,RGS2
202389_s_at,HTT
202390_s_at,HTT
202391_at,BASP1
202392_s_at,PISD
202393_s_at,KLF10
202394_s_at,ABCF3
202395_at,NSF
202396_at,TCERG1
202397_at,NUTF2
202399_s_at,AP3S2
202400_s_at,SRF
202401_s_at,SRF
202402_s_at,CARS
202403_s_at,COL1A2
202406_s_at,TIAL1
202407_s_at,PRPF31
202408_s_at,PRPF31
202411_at,IFI27
202412_s_at,USP1
202413_s_at,USP1
202414_at,ERCC5
202415_s_at,HSPBP1
202416_at,DNAJC7
202417_at,KEAP1
202418_at,YIF1A
202419_at,FVT1
202420_s_at,DHX9
202421_at,IGSF3
202422_s_at,ACSL4
202423_at,MYST3
202424_at,MAP2K2
202425_x_at,PPP3CA
202426_s_at,RXRA
202427_s_at,BRP44
202428_x_at,DBI
202429_s_at,PPP3CA
202430_s_at,PLSCR1
202431_s_at,MYC
202432_at,PPP3CB
202433_at,SLC35B1
202434_s_at,CYP1B1
202435_s_at,CYP1B1
202436_s_at,CYP1B1
202437_s_at,CYP1B1
202438_x_at,IDS
202439_s_at,IDS
202441_at,ERLIN1
202442_at,AP3S1
202443_x_at,NOTCH2
202444_s_at,ERLIN1
202445_s_at,NOTCH2
202446_s_at,PLSCR1
202447_at,DECR1
202449_s_at,RXRA
202450_s_at,CTSK
202451_at,GTF2H1
202452_at,ZER1
202453_s_at,GTF2H1
202455_at,HDAC5
202456_s_at,ZER1
202457_s_at,PPP3CA
202459_s_at,LPIN2
202460_s_at,LPIN2
202461_at,EIF2B2
202462_s_at,DDX46
202463_s_at,MBD3
202464_s_at,PFKFB3
202466_at,POLS
202467_s_at,COPS2
202468_s_at,CTNNAL1
202469_s_at,CPSF6
202471_s_at,IDH3G
202472_at,MPI
202474_s_at,HCFC1
202475_at,TMEM147
202476_s_at,TUBGCP2
202477_s_at,TUBGCP2
202480_s_at,DEDD
202481_at,DHRS3
202483_s_at,RANBP1
202484_s_at,MBD2
202486_at,AFG3L2
202487_s_at,H2AFV
202488_s_at,FXYD3
202491_s_at,IKBKAP
202492_at,ATG9A
202494_at,PPIE
202495_at,TBCC
202496_at,EDC4
202497_x_at,SLC2A3
202498_s_at,SLC2A3
202499_s_at,SLC2A3
202500_at,DNAJB2
202501_at,MAPRE2
202502_at,ACADM
202503_s_at,KIAA0101
202504_at,TRIM29
202505_at,SNRPB2
202506_at,SSFA2
202509_s_at,TNFAIP2
202510_s_at,TNFAIP2
202511_s_at,ATG5
202513_s_at,PPP2R5D
202514_at,DLG1
202515_at,DLG1
202518_at,BCL7B
202519_at,MLXIP
202520_s_at,MLH1
202521_at,CTCF
202522_at,PITPNB
202527_s_at,SMAD4
202528_at,GALE
202529_at,PRPSAP1
202530_at,MAPK14
202531_at,IRF1
202532_s_at,DHFR
202534_x_at,DHFR
202535_at,FADD
202536_at,CHMP2B
202537_s_at,CHMP2B
202538_s_at,CHMP2B
202539_s_at,HMGCR
202540_s_at,HMGCR
202541_at,SCYE1
202542_s_at,SCYE1
202543_s_at,GMFB
202544_at,GMFB
202545_at,PRKCD
202546_at,VAMP8
202547_s_at,ARHGEF7
202548_s_at,ARHGEF7
202550_s_at,VAPB
202551_s_at,CRIM1
202552_s_at,CRIM1
202553_s_at,SYF2
202554_s_at,GSTM3
202556_s_at,MCRS1
202557_at,STCH
202558_s_at,STCH
202559_x_at,C1orf77
202560_s_at,C1orf77
202561_at,TNKS
202562_s_at,C14orf1
202564_x_at,ARL2
202565_s_at,SVIL
202567_at,SNRPD3
202568_s_at,MARK3
202569_s_at,MARK3
202570_s_at,DLGAP4
202571_s_at,DLGAP4
202572_s_at,DLGAP4
202573_at,CSNK1G2
202574_s_at,CSNK1G2
202576_s_at,DDX19A
202577_s_at,DDX19A
202579_x_at,HMGN4
202581_at,HSPA1B
202582_s_at,RANBP9
202583_s_at,RANBP9
202584_at,NFX1
202589_at,TYMS
202591_s_at,SSBP1
202592_at,BLOC1S1
202593_s_at,MIR16
202594_at,LEPROTL1
202595_s_at,LEPROTL1
202596_at,ENSA
202598_at,S100A13
202599_s_at,NRIP1
202600_s_at,NRIP1
202602_s_at,HTATSF1
202603_at,202603_at
202604_x_at,ADAM10
202605_at,GUSB
202606_s_at,TLK1
202607_at,NDST1
202610_s_at,MED14
202611_s_at,MED14
202613_at,CTPS
202614_at,SLC30A9
202615_at,GNAQ
202616_s_at,MECP2
202617_s_at,MECP2
202618_s_at,MECP2
202619_s_at,PLOD2
202620_s_at,PLOD2
202621_at,IRF3
202622_s_at,ATXN2
202623_at,EAPP
202624_s_at,CABIN1
202625_at,LYN
202626_s_at,LYN
202627_s_at,SERPINE1
202628_s_at,SERPINE1
202629_at,APPBP2
202630_at,APPBP2
202631_s_at,APPBP2
202632_at,DPH1
202633_at,TOPBP1
202634_at,POLR2K
202635_s_at,POLR2K
202636_at,RNF103
202637_s_at,ICAM1
202638_s_at,ICAM1
202640_s_at,RANBP3
202641_at,ARL3
202642_s_at,TRRAP
202643_s_at,TNFAIP3
202644_s_at,TNFAIP3
202645_s_at,MEN1
202646_s_at,CSDE1
202647_s_at,NRAS
202649_x_at,RPS19
202650_s_at,KIAA0195
202651_at,LPGAT1
202653_s_at,39142
202654_x_at,39142
202655_at,ARMET
202656_s_at,SERTAD2
202657_s_at,SERTAD2
202658_at,PEX11B
202659_at,PSMB10
202660_at,ITPR2
202662_s_at,ITPR2
202663_at,WIPF1
202664_at,WIPF1
202665_s_at,WIPF1
202666_s_at,ACTL6A
202667_s_at,SLC39A7
202670_at,MAP2K1
202671_s_at,PDXK
202672_s_at,ATF3
202673_at,DPM1
202675_at,SDHB
202676_x_at,FASTK
202677_at,RASA1
202678_at,GTF2A2
202679_at,NPC1
202680_at,GTF2E2
202681_at,USP4
202682_s_at,USP4
202683_s_at,RNMT
202684_s_at,RNMT
202688_at,TNFSF10
202689_at,RBM15B
202690_s_at,SNRPD1
202691_at,SNRPD1
202692_s_at,UBTF
202693_s_at,STK17A
202695_s_at,STK17A
202696_at,OXSR1
202697_at,NUDT21
202698_x_at,COX4I1
202702_at,TRIM26
202703_at,DUSP11
202704_at,TOB1
202705_at,CCNB2
202706_s_at,UMPS
202708_s_at,HIST2H2BE
202709_at,FMOD
202710_at,BET1
202712_s_at,CKMT1A
202713_s_at,KIAA0391
202716_at,PTPN1
202717_s_at,CDC16
202719_s_at,TES
202720_at,TES
202721_s_at,GFPT1
202722_s_at,GFPT1
202724_s_at,FOXO1
202725_at,POLR2A
202727_s_at,IFNGR1
202730_s_at,PDCD4
202731_at,PDCD4
202733_at,P4HA2
202734_at,TRIP10
202735_at,EBP
202736_s_at,LSM4
202737_s_at,LSM4
202738_s_at,PHKB
202739_s_at,PHKB
202740_at,ACY1
202741_at,PRKACB
202745_at,USP8
202748_at,GBP2
202749_at,WRB
202750_s_at,TFIP11
202752_x_at,SLC7A8
202753_at,PSMD6
202754_at,R3HDM1
202757_at,RP13122B23.3
202758_s_at,RFXANK
202759_s_at,AKAP2
202760_s_at,AKAP2
202762_at,ROCK2
202763_at,CASP3
202764_at,STIM1
202767_at,ACP2
202769_at,CCNG2
202770_s_at,CCNG2
202771_at,FAM38A
202772_at,HMGCL
202773_s_at,SFRS8
202774_s_at,SFRS8
202775_s_at,SFRS8
202776_at,DNTTIP2
202777_at,SHOC2
202778_s_at,ZMYM2
202779_s_at,LOC731049
202780_at,OXCT1
202781_s_at,SKIP
202782_s_at,SKIP
202783_at,NNT
202784_s_at,NNT
202785_at,NDUFA7
202787_s_at,MAPKAPK3
202788_at,MAPKAPK3
202790_at,CLDN7
202791_s_at,SAPS2
202794_at,INPP1
202795_x_at,TRIOBP
202796_at,SYNPO
202797_at,SACM1L
202798_at,SEC24B
202799_at,CLPP
2028_s_at,E2F1
202800_at,SLC1A3
202801_at,PRKACA
202802_at,DHPS
202803_s_at,ITGB2
202804_at,ABCC1
202805_s_at,ABCC1
202807_s_at,TOM1
202808_at,C10orf26
202809_s_at,INTS3
202810_at,DRG1
202811_at,STAMBP
202812_at,GAA
202813_at,TARBP1
202814_s_at,HEXIM1
202815_s_at,HEXIM1
202816_s_at,SS18
202817_s_at,SS18
202818_s_at,TCEB3
202819_s_at,TCEB3
202820_at,AHR
202821_s_at,LPP
202822_at,LPP
202823_at,TCEB1
202824_s_at,TCEB1
202826_at,SPINT1
202827_s_at,MMP14
202828_s_at,MMP14
202829_s_at,VAMP7
202831_at,GPX2
202832_at,GCC2
202833_s_at,SERPINA1
202834_at,AGT
202835_at,TXNL4A
202836_s_at,TXNL4A
202837_at,TRAFD1
202838_at,FUCA1
202839_s_at,NDUFB7
202840_at,TAF15
202841_x_at,OGFR
202842_s_at,DNAJB9
202843_at,DNAJB9
202844_s_at,RALBP1
202845_s_at,RALBP1
202846_s_at,PIGC
202847_at,PCK2
202848_s_at,GRK6
202849_x_at,GRK6
202850_at,ABCD3
202852_s_at,FLJ11506
202853_s_at,RYK
202854_at,HPRT1
202855_s_at,SLC16A3
202856_s_at,SLC16A3
202857_at,CNPY2
202858_at,U2AF1
202859_x_at,IL8
202860_at,DENND4B
202861_at,PER1
202862_at,FAH
202863_at,SP100
202864_s_at,SP100
202865_at,DNAJB12
202866_at,DNAJB12
202867_s_at,DNAJB12
202868_s_at,POP4
202869_at,OAS1
202872_at,ATP6V1C1
202873_at,ATP6V1C1
202874_s_at,ATP6V1C1
202876_s_at,PBX2
202877_s_at,CD93
202878_s_at,CD93
202879_s_at,PSCD1
202880_s_at,PSCD1
202882_x_at,NOL7
202883_s_at,PPP2R1B
202884_s_at,PPP2R1B
202886_s_at,PPP2R1B
202887_s_at,DDIT4
202888_s_at,ANPEP
202891_at,NIT1
202892_at,CDC23
202893_at,UNC13B
202895_s_at,SIRPA
202896_s_at,SIRPA
202897_at,SIRPA
202899_s_at,SFRS3
202900_s_at,NUP88
202901_x_at,CTSS
202902_s_at,CTSS
202905_x_at,NBN
202906_s_at,NBN
202907_s_at,NBN
202909_at,EPM2AIP1
202910_s_at,CD97
202911_at,MSH6
202912_at,ADM
202913_at,ARHGEF11
202914_s_at,ARHGEF11
202915_s_at,FAM20B
202916_s_at,FAM20B
202917_s_at,S100A8
202918_s_at,MOBKL3
202919_at,MOBKL3
202922_at,GCLC
202923_s_at,GCLC
202924_s_at,PLAGL2
202925_s_at,PLAGL2
202926_at,NAG
202927_at,PIN1
202929_s_at,DDT
202930_s_at,SUCLA2
202931_x_at,BIN1
202934_at,HK2
202937_x_at,CTA126B4.3
202939_at,ZMPSTE24
202941_at,NDUFV2
202942_at,ETFB
202943_s_at,NAGA
202944_at,NAGA
202945_at,FPGS
202946_s_at,BTBD3
202947_s_at,GYPC
202948_at,IL1R1
202950_at,CRYZ
202951_at,STK38
202952_s_at,ADAM12
202953_at,C1QB
202954_at,UBE2C
202955_s_at,ARFGEF1
202956_at,ARFGEF1
202957_at,HCLS1
202958_at,PTPN9
202959_at,MUT
202960_s_at,MUT
202961_s_at,ATP5J2
202962_at,KIF13B
202963_at,RFX5
202964_s_at,RFX5
202966_at,CAPN6
202967_at,GSTA4
202970_at,DYRK2
202973_x_at,FAM13A1
202974_at,MPP1
202975_s_at,RHOBTB3
202976_s_at,RHOBTB3
202977_s_at,CREBZF
202978_s_at,CREBZF
202979_s_at,CREBZF
202980_s_at,SIAH1
202981_x_at,SIAH1
202982_s_at,ACOT1
202984_s_at,BAG5
202985_s_at,BAG5
202988_s_at,RGS1
202990_at,PYGL
202991_at,STARD3
202996_at,POLD4
202998_s_at,LOXL2
203003_at,MEF2D
203005_at,LTBR
203006_at,INPP5A
203007_x_at,LYPLA1
203008_x_at,TXNDC9
203010_at,STAT5A
203011_at,IMPA1
203012_x_at,RPL23A
203013_at,ECD
203014_x_at,SGSM3
203020_at,RABGAP1L
203022_at,RNASEH2A
203024_s_at,C5orf15
203025_at,ARD1A
203026_at,ZBTB5
203027_s_at,MVD
203028_s_at,CYBA
203031_s_at,UROS
203033_x_at,FH
203034_s_at,hCG
203035_s_at,PIAS3
203036_s_at,MTSS1
203037_s_at,MTSS1
203039_s_at,NDUFS1
203040_s_at,HMBS
203041_s_at,LAMP2
203042_at,LAMP2
203043_at,ZBED1
203044_at,CHSY1
203045_at,NINJ1
203046_s_at,TIMELESS
203047_at,STK10
203048_s_at,KIAA0372
203049_s_at,KIAA0372
203050_at,TP53BP1
203051_at,BAHD1
203052_at,C2
203053_at,BCAS2
203054_s_at,TCTA
203055_s_at,ARHGEF1
203056_s_at,PRDM2
203057_s_at,PRDM2
203058_s_at,PAPSS2
203059_s_at,PAPSS2
203060_s_at,PAPSS2
203062_s_at,MDC1
203063_at,PPM1F
203064_s_at,FOXK2
203066_at,GALNAC4S6ST
203067_at,PDHX
203068_at,KLHL21
203072_at,LOC390588
203073_at,COG2
203075_at,SMAD2
203076_s_at,SMAD2
203077_s_at,SMAD2
203079_s_at,CUL2
203080_s_at,BAZ2B
203081_at,CTNNBIP1
203082_at,BMS1
203085_s_at,TGFB1
203086_at,KIF2A
203087_s_at,KIF2A
203088_at,FBLN5
203089_s_at,HTRA2
203090_at,SDF2
203091_at,FUBP1
203093_s_at,TIMM44
203094_at,MAD2L1BP
203095_at,MTIF2
203096_s_at,RAPGEF2
203097_s_at,RAPGEF2
203098_at,CDYL
203099_s_at,CDYL
203100_s_at,CDYL
203102_s_at,MGAT2
203103_s_at,PRPF19
203104_at,CSF1R
203105_s_at,DNM1L
203107_x_at,RPS2
203109_at,UBE2M
203110_at,PTK2B
203112_s_at,WHSC2
203113_s_at,EEF1D
203114_at,SSSCA1
203116_s_at,FECH
203117_s_at,PAN2
203118_at,PCSK7
203120_at,TP53BP2
203122_at,TTC15
203123_s_at,SLC11A2
203124_s_at,SLC11A2
203125_x_at,SLC11A2
203127_s_at,SPTLC2
203132_at,RB1
203133_at,SEC61B
203134_at,PICALM
203135_at,TBP
203136_at,RABAC1
203137_at,WTAP
203138_at,HAT1
203139_at,DAPK1
203140_at,BCL6
203141_s_at,AP3B1
203142_s_at,AP3B1
203143_s_at,KIAA0040
203145_at,SPAG5
203146_s_at,GABBR1
203147_s_at,TRIM14
203148_s_at,TRIM14
203149_at,PVRL2
203150_at,RABEPK
203151_at,MAP1A
203152_at,MRPL40
203153_at,IFIT1
203155_at,SETDB1
203156_at,AKAP11
203157_s_at,GLS
203158_s_at,GLS
203159_at,GLS
203160_s_at,RNF8
203162_s_at,KATNB1
203164_at,SLC33A1
203165_s_at,SLC33A1
203166_at,CFDP1
203167_at,TIMP2
203169_at,RGP1
203171_s_at,KIAA0409
203172_at,FXR2
203173_s_at,C16orf62
203174_s_at,ARFRP1
203175_at,RHOG
203176_s_at,TFAM
203177_x_at,TFAM
203178_at,GATM
203179_at,GALT
203181_x_at,SRPK2
203182_s_at,SRPK2
203183_s_at,SMARCD1
203185_at,RASSF2
203186_s_at,S100A4
203187_at,DOCK1
203189_s_at,NDUFS8
203190_at,NDUFS8
203193_at,ESRRA
203194_s_at,NUP98
203195_s_at,NUP98
203196_at,ABCC4
203197_s_at,C1orf123
203198_at,CDK9
203199_s_at,MTRR
203200_s_at,MTRR
203201_at,PMM2
203202_at,KRR1
203203_s_at,KRR1
203204_s_at,JMJD2A
203205_at,JMJD2A
203206_at,FAM53B
203208_s_at,MTFR1
203211_s_at,MTMR2
